ger_u160info_desc;U160-Class, Submarine IV\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 4\nTorpedoes: 1\nModern Submarine: No\n;;;;;;;;;;;;x
ger_type1info_desc;Type I-Class, Submarine X\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 4\nTorpedoes: 7\nModern Submarine: No\n;;;;;;;;;;;;x
ger_type2info_desc;Type II-Class, Submarine XI\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 1\nTorpedoes: 7\nModern Submarine: No\n;;;;;;;;;;;;x
ger_type7ainfo_desc;Type VII A-Class, Submarine XII\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 3\nTorpedoes: 7\nModern Submarine: No\n;;;;;;;;;;;;x
ger_type7cinfo_desc;Type VII C-Class, Submarine XIII\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 4\nTorpedoes: 8\nModern Submarine: No\n;;;;;;;;;;;;x
ger_type9info_desc;Type IX-Class, Submarine XIV\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 5\nTorpedoes: 8\nModern Submarine: No\n;;;;;;;;;;;;x
ger_type9d1info_desc;Type IX D/1-Class, Submarine XV\n\Fluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 10\nTorpedoes: 9\nModern Submarine: No\n;;;;;;;;;;;;x
ger_type9d2info_desc;Type IX D/2-Class, Submarine XVI\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 6\nTorpedoes: 9\nModern Submarine: No\n;;;;;;;;;;;;x
ger_type7c41info_desc;Type VII C/41-Class, Submarine XVII\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 4\nTorpedoes: 10\nModern Submarine: Yes\n;;;;;;;;;;;;x
ger_type7c42info_desc;Type VII C/42-Class, Submarine XVIII\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 6\nTorpedoes: 10\nModern Submarine: Yes\n;;;;;;;;;;;;x
ger_type9d42info_desc;Type IX D/42-Class, Submarine XIX\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 7\nTorpedoes: 10\nModern Submarine: Yes\n;;;;;;;;;;;;x
ger_type17binfo_desc;Type XVII B-Class, Submarine XX\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 4\nTorpedoes: 10\nModern Submarine: Yes\n;;;;;;;;;;;;x
ger_type21info_desc;Type XXI-Class, Submarine XXI\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 5\nTorpedoes: 10\nModern Submarine: Yes\n;;;;;;;;;;;;x
ger_type23info_desc;Type XXIII-Class, Submarine XXII\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 1\nTorpedoes: 10\nModern Submarine: Yes\n;;;;;;;;;;;;x
ger_type26info_desc;Type XXVI-Class, Submarine XXIII\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 9\nTorpedoes: 10\nModern Submarine: Yes\n;;;;;;;;;;;;x
nor_ainfo_desc;A-Class, Submarine I\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 1\nTorpedoes: 0\nModern Submarine: No\n;;;;;;;;;;;;x
nor_binfo_desc;B-Class, Submarine III\n\nFluff text.\n\nTechs needed:\nConstruction material: 2\nEngine: 2\nTorpedoes: 2\nModern Submarine: No\n;;;;;;;;;;;;x
nor_ureddinfo_desc;Uredd-Class, Submarine VIII\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 1\nTorpedoes: 7\nModern Submarine: No\n;;;;;;;;;;;;x
nor_kyainfo_desc;Kya-Class, Submarine IX\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 4\nTorpedoes: 8\nModern Submarine: No\n;;;;;;;;;;;;x
nor_utsteininfo_desc;Utstein-Class, Submarine XI\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 1\nTorpedoes: 10\nModern Submarine: Yes\n;;;;;;;;;;;;x
usa_h_class_info_desc;H-class-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 2\nTorpedoes: 0\nModern Submarine: No\n;;;;;;;;;;;;x
usa_l_class_info_desc;L-class-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 1\nTorpedoes: 0\nModern Submarine: No\n;;;;;;;;;;;;x
usa_or_class_info_desc;O/R-class-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 1\nTorpedoes: 1\nModern Submarine: No\n;;;;;;;;;;;;x
usa_s_class_info_desc;S-class-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 3\nTorpedoes: 1\nModern Submarine: No\n;;;;;;;;;;;;x
usa_barracuda_info_desc;Barracuda-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 6\nTorpedoes: 3\nModern Submarine: No\n;;;;;;;;;;;;x
usa_argonaut_info_desc;Argonaut-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 5\nTorpedoes: 4\nModern Submarine: No\n;;;;;;;;;;;;x
usa_narwhal_info_desc;Narwhal-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 7\nTorpedoes: 5\nModern Submarine: No\n;;;;;;;;;;;;x
usa_dolphincac_info_desc;Dolphin/Cachalot-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 4\nTorpedoes: 6\nModern Submarine: No\n;;;;;;;;;;;;x
usa_porpoisesa_info_desc;Porpoise/Salmon-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 6\nTorpedoes: 7\nModern Submarine: No\n;;;;;;;;;;;;x
usa_sargotambo_info_desc;Sargo/Tambor-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 6\nTorpedoes: 8\nModern Submarine: No\n;;;;;;;;;;;;x
usa_mackerel_info_desc;Mackerel-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 3\nTorpedoes: 8\nModern Submarine: No\n;;;;;;;;;;;;x
usa_gatobalao_info_desc;Gato/Balao-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 6\nTorpedoes: 9\nModern Submarine: No\n;;;;;;;;;;;;x
usa_tench_info_desc;Tench-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 6\nTorpedoes: 10\nModern Submarine: Yes\n;;;;;;;;;;;;x
usa_tang_info_desc;Tang-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 9\nEngine: 6\nTorpedoes: 11\nModern Submarine: Yes\n;;;;;;;;;;;;x
eng_g_class_info_desc;G-class-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 0\nTorpedoes: 0\nModern Submarine: No\n;;;;;;;;;;;;x
eng_h_class_info_desc;H-class-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 1\nTorpedoes: 0\nModern Submarine: No\n;;;;;;;;;;;;x
eng_k_class_info_desc;K-class-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 7\nTorpedoes: 1\nModern Submarine: No\n;;;;;;;;;;;;x
eng_l_class_info_desc;L-class-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 3\nTorpedoes: 1\nModern Submarine: No\n;;;;;;;;;;;;x
eng_r_class_info_desc;R-class-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 2\nTorpedoes: 1\nModern Submarine: No\n;;;;;;;;;;;;x
eng_oberonoxle_info_desc;Oberon/Oxley-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 4\nTorpedoes: 4\nModern Submarine: No\n;;;;;;;;;;;;x
eng_odinparthi_info_desc;Odin/parthian/Rainbow-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 5\nTorpedoes: 5\nModern Submarine: No\n;;;;;;;;;;;;x
eng_swordfish_info_desc;Swordfish-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 2\nTorpedoes: 5\nModern Submarine: No\n;;;;;;;;;;;;x
eng_thames_info_desc;Thames-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 11\nTorpedoes: 6\nModern Submarine: No\n;;;;;;;;;;;;x
eng_grampus_info_desc;Grampus-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 4\nTorpedoes: 6\nModern Submarine: No\n;;;;;;;;;;;;x
eng_shark_info_desc;Shark-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 2\nTorpedoes: 6\nModern Submarine: No\n;;;;;;;;;;;;x
eng_triton_info_desc;Triton-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 3\nTorpedoes: 7\nModern Submarine: No\n;;;;;;;;;;;;x
eng_undine_info_desc;Undine-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 1\nTorpedoes: 7\nModern Submarine: No\n;;;;;;;;;;;;x
eng_tempesttac_info_desc;Tempest/Taciturn-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 3\nTorpedoes: 9\nModern Submarine: No\n;;;;;;;;;;;;x
eng_seraphsubt_info_desc;Seraph/Subtle-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 2\nTorpedoes: 9\nModern Submarine: No\n;;;;;;;;;;;;x
eng_vampire_info_desc;Vampire-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 1\nTorpedoes: 10\nModern Submarine: Yes\n;;;;;;;;;;;;x
eng_amphion_info_desc;Amphion-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 5\nTorpedoes: 10\nModern Submarine: Yes\n;;;;;;;;;;;;x
eng_porpoise_info_desc;Porpoise-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 9\nEngine: 8\nTorpedoes: 11\nModern Submarine: Yes\n;;;;;;;;;;;;x
fra_amphitrite_info_desc;Amphitrite-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 2\nTorpedoes: 0\nModern Submarine: No\n;;;;;;;;;;;;x
fra_dupuydelôm_info_desc;Dupuy de Lôme/Armide-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 3\nTorpedoes: 0\nModern Submarine: No\n;;;;;;;;;;;;x
fra_diane_info_desc;Diane-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 2\nTorpedoes: 1\nModern Submarine: No\n;;;;;;;;;;;;x
fra_joessel_info_desc;Joessel-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 3\nTorpedoes: 1\nModern Submarine: No\n;;;;;;;;;;;;x
fra_o'byrne_info_desc;O'Byrne-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 2\nEngine: 1\nTorpedoes: 2\nModern Submarine: No\n;;;;;;;;;;;;x
fra_requin_info_desc;Requin-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 4\nTorpedoes: 3\nModern Submarine: No\n;;;;;;;;;;;;x
fra_sirenearia_info_desc;Sirene/Ariane/Circé-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 3\nTorpedoes: 3\nModern Submarine: No\n;;;;;;;;;;;;x
fra_redoutable_info_desc;Redoutable-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 7\nTorpedoes: 4\nModern Submarine: No\n;;;;;;;;;;;;x
fra_argonauted_info_desc;Argonaute/Diane/Orion-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 2\nTorpedoes: 5\nModern Submarine: No\n;;;;;;;;;;;;x
fra_minerve_info_desc;Minerve-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 2\nTorpedoes: 6\nModern Submarine: No\n;;;;;;;;;;;;x
fra_rolandmori_info_desc;Roland Morillot-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 7\nTorpedoes: 7\nModern Submarine: No\n;;;;;;;;;;;;x
fra_l'aurore_info_desc;L'Aurore-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 4\nTorpedoes: 8\nModern Submarine: No\n;;;;;;;;;;;;x
fra_phénix_info_desc;Phénix-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 5\nTorpedoes: 9\nModern Submarine: No\n;;;;;;;;;;;;x
fra_narval_info_desc;Narval-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 9\nEngine: 6\nTorpedoes: 11\nModern Submarine: Yes\n;;;;;;;;;;;;x
# ENG AUTOGENERATED;;;;;;;;;;;;;;x
eng_arethusa_c_info_desc;Arethusa-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 1\nCruiser Armor: 1\nDestroyer MP Gun: 0\nMain Guns: 0\n;;;;;;;;;;;;x
eng_c_class_info_desc;C-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 4\nCruiser Armor: 1\nDestroyer MP Gun: 0\nMain Guns: 1\n;;;;;;;;;;;;x
eng_danae_clas_info_desc;Danae-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 2\nEngine: 4\nCruiser Armor: 1\nDestroyer MP Gun: 0\nMain Guns: 2\n;;;;;;;;;;;;x
eng_emerald_cl_info_desc;Emerald-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 2\nEngine: 4\nCruiser Armor: 1\nDestroyer MP Gun: 2\nMain Guns: 2\n;;;;;;;;;;;;x
eng_leander_cl_info_desc;Leander-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 3\nCruiser Armor: 2\nDestroyer MP Gun: 2\nMain Guns: 4\n;;;;;;;;;;;;x
eng_amphion_cl_info_desc;Amphion-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 3\nCruiser Armor: 2\nDestroyer MP Gun: 2\nMain Guns: 3\n;;;;;;;;;;;;x
eng_arethusa_c_info_desc;Arethusa-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 3\nCruiser Armor: 1\nDestroyer MP Gun: 7\nMain Guns: 3\n;;;;;;;;;;;;x
eng_southampto_info_desc;Southampton-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 3\nCruiser Armor: 4\nDestroyer MP Gun: 7\nMain Guns: 5\n;;;;;;;;;;;;x
eng_glouceshte_info_desc;Glouceshter-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 4\nCruiser Armor: 4\nDestroyer MP Gun: 7\nMain Guns: 5\n;;;;;;;;;;;;x
eng_edinburgh__info_desc;Edinburgh-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 4\nCruiser Armor: 4\nDestroyer MP Gun: 7\nMain Guns: 6\n;;;;;;;;;;;;x
eng_amphioncla_info_desc;Amphion class (La Argentina)-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 2\nCruiser Armor: 1\nDestroyer MP Gun: 2\nMain Guns: 4\n;;;;;;;;;;;;x
eng_dido_class_info_desc;Dido-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 2\nCruiser Armor: 1\nDestroyer MP Gun: 8\nMain Guns: 3\n;;;;;;;;;;;;x
eng_fiji_class_info_desc;Fiji-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 3\nCruiser Armor: 2\nDestroyer MP Gun: 7\nMain Guns: 6\n;;;;;;;;;;;;x
eng_ceylon_cla_info_desc;Ceylon-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 3\nCruiser Armor: 2\nDestroyer MP Gun: 7\nMain Guns: 5\n;;;;;;;;;;;;x
eng_bellona_cl_info_desc;Bellona-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 2\nCruiser Armor: 1\nDestroyer MP Gun: 8\nMain Guns: 3\n;;;;;;;;;;;;x
eng_neptune_cl_info_desc;Neptune-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 6\nCruiser Armor: 3\nDestroyer MP Gun: 10\nMain Guns: 10\n;;;;;;;;;;;;x
eng_minotaur_c_info_desc;Minotaur-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 3\nCruiser Armor: 2\nDestroyer MP Gun: 7\nMain Guns: 5\n;;;;;;;;;;;;x
eng_tiger_clas_info_desc;Tiger-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 9\nEngine: 3\nCruiser Armor: 2\nDestroyer MP Gun: 11\nMain Guns: 7\n;;;;;;;;;;;;x
eng_minotaur_c_info_desc;Minotaur-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 2\nCruiser Armor: 1\nDestroyer MP Gun: 0\nMain Guns: 1\nCoastal Battleship: No\n;;;;;;;;;;;;x
eng_hawkins_cl_info_desc;Hawkins-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 2\nCruiser Armor: 1\nDestroyer MP Gun: 2\nMain Guns: 2\nCoastal Battleship: No\n;;;;;;;;;;;;x
eng_kent_class_info_desc;Kent-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 4\nCruiser Armor: 4\nDestroyer MP Gun: 2\nMain Guns: 4\nCoastal Battleship: No\n;;;;;;;;;;;;x
eng_london_cla_info_desc;London-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 4\nCruiser Armor: 4\nDestroyer MP Gun: 2\nMain Guns: 4\nCoastal Battleship: No\n;;;;;;;;;;;;x
eng_norfolk_cl_info_desc;Norfolk-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 4\nCruiser Armor: 3\nDestroyer MP Gun: 7\nMain Guns: 3\nCoastal Battleship: No\n;;;;;;;;;;;;x
eng_york_class_info_desc;York-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 4\nCruiser Armor: 5\nDestroyer MP Gun: 2\nMain Guns: 3\nCoastal Battleship: No\n;;;;;;;;;;;;x
eng_surrey_cla_info_desc;Surrey-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 4\nCruiser Armor: 6\nDestroyer MP Gun: 2\nMain Guns: 4\nCoastal Battleship: No\n;;;;;;;;;;;;x
eng_designx_info_desc;Design X-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 4\nCruiser Armor: 1\nDestroyer MP Gun: 2\nMain Guns: 5\nCoastal Battleship: No\n;;;;;;;;;;;;x
eng_admiral_cl_info_desc;Admiral-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 7\nCruiser Armor: 4\nDestroyer MP Gun: 7\nMain Guns: 6\nCoastal Battleship: No\n;;;;;;;;;;;;x
eng_desigviv_info_desc;Desigv IV-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 6\nCruiser Armor: 4\nDestroyer MP Gun: 9\nMain Guns: 6\nCoastal Battleship: No\n;;;;;;;;;;;;x
eng_churchilld_info_desc;Churchill Design-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 7\nCruiser Armor: 7\nDestroyer MP Gun: 9\nMain Guns: 10\nCoastal Battleship: No\n;;;;;;;;;;;;x
eng_lion_class_info_desc;Lion-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 2\nCapital Armor: 0\nDestroyer MP Gun: 0\nMain Guns: 1\n;;;;;;;;;;;;x
eng_tiger_clas_info_desc;Tiger-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 3\nCapital Armor: 0\nDestroyer MP Gun: 0\nMain Guns: 1\n;;;;;;;;;;;;x
eng_renown_cla_info_desc;Renown-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 4\nCapital Armor: 0\nDestroyer MP Gun: 2\nMain Guns: 3\n;;;;;;;;;;;;x
eng_furious_cl_info_desc;Furious-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 3\nCapital Armor: 0\nDestroyer MP Gun: 2\nMain Guns: 0\n;;;;;;;;;;;;x
eng_admiralhoo_info_desc;Admiral/Hood-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 2\nEngine: 7\nCapital Armor: 2\nDestroyer MP Gun: 2\nMain Guns: 3\n;;;;;;;;;;;;x
eng_incomparab_info_desc;Incomparable-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 2\nEngine: 8\nCapital Armor: 1\nDestroyer MP Gun: 2\nMain Guns: 7\n;;;;;;;;;;;;x
eng_k3_class_info_desc;K3-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 7\nCapital Armor: 2\nDestroyer MP Gun: 3\nMain Guns: 8\n;;;;;;;;;;;;x
eng_j3_class_info_desc;J3-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 7\nCapital Armor: 2\nDestroyer MP Gun: 3\nMain Guns: 3\n;;;;;;;;;;;;x
eng_i3_class_info_desc;I3-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 8\nCapital Armor: 2\nDestroyer MP Gun: 3\nMain Guns: 8\n;;;;;;;;;;;;x
eng_h3_class_info_desc;H3-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 8\nCapital Armor: 4\nDestroyer MP Gun: 3\nMain Guns: 8\n;;;;;;;;;;;;x
eng_g3_class_info_desc;G3-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 7\nCapital Armor: 4\nDestroyer MP Gun: 3\nMain Guns: 5\n;;;;;;;;;;;;x
eng_renownrefi_info_desc;Renown Refit-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 5\nCapital Armor: 0\nDestroyer MP Gun: 7\nMain Guns: 3\n;;;;;;;;;;;;x
eng_hoodrefit_info_desc;Hood Refit-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 8\nCapital Armor: 2\nDestroyer MP Gun: 8\nMain Guns: 3\n;;;;;;;;;;;;x
eng_tigerrefit_info_desc;Tiger Refit-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 5\nCapital Armor: 0\nDestroyer MP Gun: 8\nMain Guns: 1\n;;;;;;;;;;;;x
eng_orion_clas_info_desc;Orion-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 1\nCapital Armor: 2\nDestroyer MP Gun: 0\nMain Guns: 1\nFast Battleship: No\n;;;;;;;;;;;;x
eng_ironduke_c_info_desc;Iron Duke-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 2\nCapital Armor: 2\nDestroyer MP Gun: 0\nMain Guns: 1\nFast Battleship: No\n;;;;;;;;;;;;x
eng_queeneliza_info_desc;Queen Elizabeth-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 2\nEngine: 2\nCapital Armor: 3\nDestroyer MP Gun: 4\nMain Guns: 3\nFast Battleship: Yes\n;;;;;;;;;;;;x
eng_revenge_cl_info_desc;Revenge-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 2\nEngine: 1\nCapital Armor: 3\nDestroyer MP Gun: 2\nMain Guns: 3\nFast Battleship: Yes\n;;;;;;;;;;;;x
eng_l3_class_info_desc;L3-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 7\nCapital Armor: 5\nDestroyer MP Gun: 3\nMain Guns: 8\nFast Battleship: Yes\n;;;;;;;;;;;;x
eng_n3_class_info_desc;N3-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 4\nCapital Armor: 5\nDestroyer MP Gun: 3\nMain Guns: 8\nFast Battleship: Yes\n;;;;;;;;;;;;x
eng_nelson_cla_info_desc;Nelson-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 3\nCapital Armor: 4\nDestroyer MP Gun: 3\nMain Guns: 2\nFast Battleship: Yes\n;;;;;;;;;;;;x
eng_modernized_info_desc;Modernized Iron Duke-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 3\nCapital Armor: 2\nDestroyer MP Gun: 7\nMain Guns: 1\nFast Battleship: No\n;;;;;;;;;;;;x
eng_modernized_info_desc;Modernized Queen Elizabeth-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 3\nCapital Armor: 3\nDestroyer MP Gun: 7\nMain Guns: 3\nFast Battleship: Yes\n;;;;;;;;;;;;x
eng_modernized_info_desc;Modernized Revenge-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 2\nCapital Armor: 3\nDestroyer MP Gun: 7\nMain Guns: 3\nFast Battleship: Yes\n;;;;;;;;;;;;x
eng_modernized_info_desc;Modernized Nelson-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 4\nCapital Armor: 4\nDestroyer MP Gun: 8\nMain Guns: 5\nFast Battleship: Yes\n;;;;;;;;;;;;x
eng_kinggeorge_info_desc;King George V-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 5\nCapital Armor: 5\nDestroyer MP Gun: 8\nMain Guns: 4\nFast Battleship: Yes\n;;;;;;;;;;;;x
eng_lion_class_info_desc;Lion-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 7\nCapital Armor: 5\nDestroyer MP Gun: 8\nMain Guns: 5\nFast Battleship: Yes\n;;;;;;;;;;;;x
eng_vanguard_c_info_desc;Vanguard-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 5\nCapital Armor: 4\nDestroyer MP Gun: 8\nMain Guns: 3\nFast Battleship: Yes\n;;;;;;;;;;;;x
eng_lionii_cla_info_desc;Lion II-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 9\nEngine: 11\nCapital Armor: 6\nDestroyer MP Gun: 10\nMain Guns: 6\nFast Battleship: Yes\n;;;;;;;;;;;;x
