##################################################;;;;;;;;;;;;;;x
# Regions ;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
kogendo_region;Kogendo;Kogendo;Kogendo;Kogendo;Kogendo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chuseihokudo_region;Chusei-hokudo;Chusei-hokudo;Chusei-hokudo;Chusei-hokudo;Chusei-hokudo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chuseinando_region;Chusei-nando;Chusei-nando;Chusei-nando;Chusei-nando;Chusei-nando;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zenrahokudo_region;Zenra-hokudo;Zenra-hokudo;Zenra-hokudo;Zenra-hokudo;Zenra-hokudo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zenranando_region;Zenra-nando;Zenra-nando;Zenra-nando;Zenra-nando;Zenra-nando;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keishohokudo_region;Keisho-hokudo;Keisho-hokudo;Keisho-hokudo;Keisho-hokudo;Keisho-hokudo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keishonando_region;Keisho-nando;Keisho-nando;Keisho-nando;Keisho-nando;Keisho-nando;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heiannando_region;Heian-nando;Heian-nando;Heian-nando;Heian-nando;Heian-nando;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heianhokudo_region;Heian-hokudo;Heian-hokudo;Heian-hokudo;Heian-hokudo;Heian-hokudo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kokaido_region;Kokaido;Kokaido;Kokaido;Kokaido;Kokaido;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kankyonando_region;Kankyo-nando;Kankyo-nando;Kankyo-nando;Kankyo-nando;Kankyo-nando;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kankyohokudo_region;Kankyo-hokudo;Kankyo-hokudo;Kankyo-hokudo;Kankyo-hokudo;Kankyo-hokudo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dornod_region;Dornod;Dornod;Dornod;Dornod;Dornod;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khentii_region;Khentii;Khentii;Khentii;Khentii;Khentii;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tariachin_region;Tariachin;Tariachin;Tariachin;Tariachin;Tariachin;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tov_region;Töv;Töv;Töv;Töv;Töv;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dornogovi_region;Dornogovi;Dornogovi;Dornogovi;Dornogovi;Dornogovi;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
omnogovi_region;Ömnögovi;Dundgovi;Dundgovi;Dundgovi;Dundgovi;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ovorkhangai_region;Övökhangai;Övökhangai;Övökhangai;Övökhangai;Övökhangai;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khovsgol_region;Khövsgöl;Khövsgöl;Khövsgöl;Khövsgöl;Khövsgöl;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arkhangai_region;Arkhangai;Arkhangai;Arkhangai;Arkhangai;Arkhangai;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zavkhan_region;Zavkhan;Zavkhan;Zavkhan;Zavkhan;Zavkhan;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altai_region;Altai;Altai;Altai;Altai;Altai;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dorvod_region;Dörvöd;Dörvöd;Dörvöd;Dörvöd;Dörvöd;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khovd_region;Khovd;Khovd;Khovd;Khovd;Khovd;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tannuuriankhai_region;Tannu Uriankhai;Tannu Uriankhai;Tannu Uriankhai;Tannu Uriankhai;Tannu Uriankhai;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamchatka_region;Kamchatka;Kamchatka;Kamchatka;Kamchatka;Kamchatka;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
north_siam_region;North Siam;North Siam;North Siam;North Siam;North Siam;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
northeast_siam_region;Isan;Isan;Isan;Isan;Isan;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
central_siam_region;Central Siam;Central Siam;Central Siam;Central Siam;Central Siam;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
south_siam_region;South Siam;South Siam;South Siam;South Siam;South Siam;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laos_region;Laos;Laos;Laos;Laos;Laos;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tonkin_region;Tonkin;Tonkin;Tonkin;Tonkin;Tonkin;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
annam_region;Annam;Annam;Annam;Annam;Annam;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cochinchina_region;Cochinchina;Cochinchina;Cochinchina;Cochinchina;Cochinchina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cambodia_region;Cambodia;Cambodia;Cambodia;Cambodia;Cambodia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
straight_settlements_region;Straights Settlements;Straights Settlements;Straights Settlements;Straights Settlements;Straights Settlements;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unfederated_malay_region;Unfederated Malaya;Unfederated Malaya;Unfederated Malaya;Unfederated Malaya;Unfederated Malaya;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
federated_malay_region;Federated Malaya;Federated Malaya;Federated Malaya;Federated Malaya;Federated Malaya;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sabah_region;Sabah;Sabah;Sabah;Sabah;Sabah;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sarawak_region;Sarawak;Sarawak;Sarawak;Sarawak;Sarawak;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
western_australia_region;Western Australia;Western Australia;Western Australia;Western Australia;Western Australia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
northern_australia_region;Northern Australia;Northern Australia;Northern Australia;Northern Australia;Northern Australia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
south_australia_region;South Australia;South Australia;South Australia;South Australia;South Australia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
queensland_region;Queensland;Queensland;Queensland;Queensland;Queensland;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new_south_wales_region;New South Wales;New South Wales;New South Wales;New South Wales;New South Wales;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
victoria_region;Victoria;Victoria;Victoria;Victoria;Victoria;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tasmania_region;Tasmania;Tasmania;Tasmania;Tasmania;Tasmania;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
papua_region;Papua;Papua;Papua;Papua;Papua;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newguinea_region;New Guinea;New Guinea;New Guinea;New Guinea;New Guinea;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
northland_region;Northland;Northland;Northland;Northland;Northland;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
auckland_region;Auckland;Auckland;Auckland;Auckland;Auckland;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waikato_region;Waikato;Waikato;Waikato;Waikato;Waikato;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bay_of_plenty_region;Bay of Plenty;Bay of Plenty;Bay of Plenty;Bay of Plenty;Bay of Plenty;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gisborn_region;Gisborn;Gisborn;Gisborn;Gisborn;Gisborn;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hawkes_bay_region;Hawke's Bay;Hawke's Bay;Hawke's Bay;Hawke's Bay;Hawke's Bay;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taranaki_region;Taranaki;Taranaki;Taranaki;Taranaki;Taranaki;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manawatuwanganui_region;Manawatu-Wanganui;Manawatu-Wanganui;Manawatu-Wanganui;Manawatu-Wanganui;Manawatu-Wanganui;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wellington_region;Wellington;Wellington;Wellington;Wellington;Wellington;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tasman_region;Tasman;Tasman;Tasman;Tasman;Tasman;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mariborough_region;Mariborough;Mariborough;Mariborough;Mariborough;Mariborough;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
west_coast_region;West Coast;West Coast;West Coast;West Coast;West Coast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canterbury_region;Canterbury;Canterbury;Canterbury;Canterbury;Canterbury;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otago_region;Otago;Otago;Otago;Otago;Otago;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
southland_region;Southland;Southland;Southland;Southland;Southland;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
south_tyrol_region;South Tyrol;Tyrol du Sud;Südtirol;Tirol del Sur;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegean_region;Ege Bölgesi;Ege Bölgesi;Ege Bölgesi;Ege Bölgesi;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkish_black_sea_region;Karadeniz Bölgesi;Karadeniz Bölgesi;Karadeniz Bölgesi;Karadeniz Bölgesi;Karadeniz Bölgesi;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marmara_region;Marmara Bölbesi;Marmara Bölbesi;Marmara Bölbesi;Marmara Bölbesi;Marmara Bölbesi;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
central_anatolia_region;Iç Anadolu Bölgesi;Iç Anadolu Bölgesi;Iç Anadolu Bölgesi;Iç Anadolu Bölgesi;Iç Anadolu Bölgesi;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkish_mediterranean_region;Akdeniz Bölgesi;Akdeniz Bölgesi;Akdeniz Bölgesi;Akdeniz Bölgesi;Akdeniz Bölgesi;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
southeastern_anatolia_region;Güneydogu Anadolu Bölgesi;Güneydogu Anadolu Bölgesi;Güneydogu Anadolu Bölgesi;Güneydogu Anadolu Bölgesi;Güneydogu Anadolu Bölgesi;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eastern_anatolia_region;Dogu Anadolu Bölgesi;Dogu Anadolu Bölgesi;Dogu Anadolu Bölgesi;Dogu Anadolu Bölgesi;Dogu Anadolu Bölgesi;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thrace_region;Thrace;Thrace;Thrace;Thrace;Thrace;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greek_macedonia_region;Greek Macedonia;Greek Macedonia;Greek Macedonia;Greek Macedonia;Greek Macedonia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thessaly_region;Thessaly;Thessaly;Thessaly;Thessaly;Thessaly;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epirus_region;Epirus;Epirus;Epirus;Epirus;Epirus;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
central_greece_region;Central Greece;Central Greece;Central Greece;Central Greece;Central Greece;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peloponnese_region;Peloponnese;Peloponnese;Peloponnese;Peloponnese;Peloponnese;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegean_islands_region;Aegean Islands;Aegean Islands;Aegean Islands;Aegean Islands;Aegean Islands;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ionian_islands_region;Ionian Islands;Ionian Islands;Ionian Islands;Ionian Islands;Ionian Islands;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crete_region;Crete;Crete;Crete;Crete;Crete;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgas_region;Burgas Oblast;Burgas Oblast;Burgas Oblast;Burgas Oblast;Burgas Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
varna_region;Varna Oblast;Varna Oblast;Varna Oblast;Varna Oblast;Varna Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lovech_region;Lovech Oblast;Lovech Oblast;Lovech Oblast;Lovech Oblast;Lovech Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bulgarian_montana_region;Montana Oblast;Montana Oblast;Montana Oblast;Montana Oblast;Montana Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plovdiv_region;Plovdiv Oblast;Plovdiv Oblast;Plovdiv Oblast;Plovdiv Oblast;Plovdiv Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
razgrad_region;Razgrad Oblast;Razgrad Oblast;Razgrad Oblast;Razgrad Oblast;Razgrad Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sofia_city_region;Sofia City Oblast;Sofia City Oblast;Sofia City Oblast;Sofia City Oblast;Sofia City Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sofia_province_region;Sofia Province Oblast;Sofia Province Oblast;Sofia Province Oblast;Sofia Province Oblast;Sofia Province Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
haskovo_region;Haskovo Oblast;Haskovo Oblast;Haskovo Oblast;Haskovo Oblast;Haskovo Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danube_region;Dunavska Banovina;Dunavska Banovina;Dunavska Banovina;Dunavska Banovina;Dunavska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drava_region;Dravska Banovina;Dravska Banovina;Dravska Banovina;Dravska Banovina;Dravska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drina_region;Drinska Banovina;Drinska Banovina;Drinska Banovina;Drinska Banovina;Drinska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yugo_littoral_region;Primorska Banovina;Primorska Banovina;Primorska Banovina;Primorska Banovina;Primorska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morava_region;Moravska Banovina;Moravska Banovina;Moravska Banovina;Moravska Banovina;Moravska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sava_region;Savska Banovina;Savska Banovina;Savska Banovina;Savska Banovina;Savska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vardar_region;Vardarska Banovina;Vardarska Banovina;Vardarska Banovina;Vardarska Banovina;Vardarska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vrbas_region;Vrbaska Banovina;Vrbaska Banovina;Vrbaska Banovina;Vrbaska Banovina;Vrbaska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zeta_region;Zetska Banovina;Zetska Banovina;Zetska Banovina;Zetska Banovina;Zetska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jiu_region;Tinutul Jiu;Tinutul Jiu;Tinutul Jiu;Tinutul Jiu;Tinutul Jiu;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arges_region;Tinutul Arges;Tinutul Arges;Tinutul Arges;Tinutul Arges;Tinutul Arges;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marii_region;Tinutul Marii;Tinutul Marii;Tinutul Marii;Tinutul Marii;Tinutul Marii;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunarii_region;Tinutul Dunarii;Tinutul Dunarii;Tinutul Dunarii;Tinutul Dunarii;Tinutul Dunarii;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nistru_region;Tinutul Nistru;Tinutul Nistru;Tinutul Nistru;Tinutul Nistru;Tinutul Nistru;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prut_region;Tinutul Prut;Tinutul Prut;Tinutul Prut;Tinutul Prut;Tinutul Prut;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suceava_region;Tinutul Suceava;Tinutul Suceava;Tinutul Suceava;Tinutul Suceava;Tinutul Suceava;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mures_region;Tinutul Mures;Tinutul Mures;Tinutul Mures;Tinutul Mures;Tinutul Mures;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crisuri_region;Tinutul Crisuri;Tinutul Crisuri;Tinutul Crisuri;Tinutul Crisuri;Tinutul Crisuri;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
timis_region;Tinutul Timis;Tinutul Timis;Tinutul Timis;Tinutul Timis;Tinutul Timis;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripolitania_region;Tripolitania;Tripolitania;Tripolitania;Tripolitania;Tripolitania;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyrenaica_region;Cyrenaica;Cyrenaica;Cyrenaica;Cyrenaica;Cyrenaica;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fezzan_region;Fezzan;Fezzan;Fezzan;Fezzan;Fezzan;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
valle_daosta_region;Valle d'Aosta;Valle d'Aosta;Valle d'Aosta;Valle d'Aosta;Valle d'Aosta;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piemonte_region;Piemonte;Piemonte;Piemonte;Piemonte;Piemonte;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liguria_region;Liguria;Liguria;Liguria;Liguria;Liguria;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lombardia_region;Lombardia;Lombardia;Lombardia;Lombardia;Lombardia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sudtirol_region;Trentino-Alto Adige / Südtirol;Trentino-Alto Adige - Südtirol;Trentino-Alto Adige - Südtirol;Trentino-Alto Adige - Südtirol;Trentino-Alto Adige - Südtirol;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
veneto_region;Veneto;Veneto;Veneto;Veneto;Veneto;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
venezia_giulia_region;Venezia Giulia;Venezia Giulia;Venezia Giulia;Venezia Giulia;Venezia Giulia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emilia_romagna_region;Emilia-Romagna;Emilia-Romagna;Emilia-Romagna;Emilia-Romagna;Emilia-Romagna;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toscana_region;Toscana;Toscana;Toscana;Toscana;Toscana;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
umbria_region;Umbria;Umbria;Umbria;Umbria;Umbria;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marche_region;Marche;Marche;Marche;Marche;Marche;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lazio_region;Lazio;Lazio;Lazio;Lazio;Lazio;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abruzzo_region;Abruzzo;Abruzzo;Abruzzo;Abruzzo;Abruzzo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molise_region;Molise;Molise;Molise;Molise;Molise;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campania_region;Campania;Campania;Campania;Campania;Campania;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
puglia_region;Puglia;Puglia;Puglia;Puglia;Puglia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
basilicata_region;Basilicata;Basilicata;Basilicata;Basilicata;Basilicata;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calabria_region;Calabria;Calabria;Calabria;Calabria;Calabria;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sardegna_region;Sardegna;Sardegna;Sardegna;Sardegna;Sardegna;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sicilia_region;Sicilia;Sicilia;Sicilia;Sicilia;Sicilia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yukon_region;Yukon Territory;Yukon Territory;Yukon Territory;Yukon Territory;Yukon Territory;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
british_columbia_region;British Columbia;British Columbia;British Columbia;British Columbia;British Columbia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alberta_region;Alberta;Alberta;Alberta;Alberta;Alberta;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
northwest_territories_region;Northwest Territories;Northwest Territories;Northwest Territories;Northwest Territories;Northwest Territories;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saskatchewan_region;Saskatchewan;Saskatchewan;Saskatchewan;Saskatchewan;Saskatchewan;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manitoba_region;Manitoba;Manitoba;Manitoba;Manitoba;Manitoba;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ontario_region;Ontario;Ontario;Ontario;Ontario;Ontario;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quebec_region;Quebec;Quebec;Quebec;Quebec;Quebec;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new_brunswick_region;New Brunswick;New Brunswick;New Brunswick;New Brunswick;New Brunswick;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p_e_island_region;Prince Edward Island;Prince Edward Island;Prince Edward Island;Prince Edward Island;Prince Edward Island;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_scotia_region;Nova Scotia;Newfoundland and Labrador;Newfoundland and Labrador;Newfoundland and Labrador;Newfoundland and Labrador;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newfoundland_region;Newfoundland and Labrador;Newfoundland and Labrador;Newfoundland and Labrador;Newfoundland and Labrador;Newfoundland and Labrador;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#####################OTHER REGIONS#####################;;;;;;;;;;;;;;x
japanese_pacific_bases_region;Japanese Pacific Bases;Japanese Pacific Bases;Japanese Pacific Bases;Japanese Pacific Bases;Japanese Pacific Bases;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
french_pacific_bases_region;French Pacific Bases;French Pacific Bases;French Pacific Bases;French Pacific Bases;French Pacific Bases;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
british_pacific_bases_region;British Pacific Bases;British Pacific Bases;British Pacific Bases;British Pacific Bases;British Pacific Bases;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sudan_region;Sudan;Soudan;Sudan;Sudán;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tunisia_region;Tunisia;Tunisie;Tunisien;Túnez;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morocco_region;Morocco;Maroc;Marokko;Marreucos;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
algeria_region;Algeria;Algérie;Algerien;Argelia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
british_somaliland_region;British Somoliland;Somalie britannique;Britisch-Somaliland;Somalilandia Británica;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sakhalin_region;Sakhalin;Sakhaline;Sachalin;Sajalín;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
west_turkistan_region;West Turkistan;West Turkistan;West Turkistan;West Turkistan;West Turkistan;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_siberia_region;East Siberia;East Siberia;East Siberia;East Siberia;East Siberia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
west_siberia_region;West Siberia;West Siberia;West Siberia;West Siberia;West Siberia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
central_asia_region;Central Asia;Central Asia;Central Asia;Central Asia;Central Asia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
