##################################################;;;;;;;;;;;;;;x
# Regions ;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
sudhannover_braunschweig_region;Südhannover-Braunschweig;Südhannover-Braunschweig;Südhannover-Braunschweig;Südhannover-Braunschweig;Südhannover-Braunschweig;;;;;;;;;;;;;;x
schwaben_region;Schwaben;Schwaben;Schwaben;Schwaben;Schwaben;;;;;;;;;;;;;;x
thuringen_region;Thüringen;Schwaben;Schwaben;Schwaben;Schwaben;;;;;;;;;;;;;;x
schlesien_region;Schlesien;Schlesien;Schlesien;Schlesien;Schlesien;;;;;;;;;;;;;;x
weser_ems_region;Weser-Ems;Weser-Ems;Weser-Ems;Weser-Ems;Weser-Ems;;;;;;;;;;;;;;x
nordwestfalen_region;Westfalen-Nord;Westfalen-Nord;Westfalen-Nord;Westfalen-Nord;Westfalen-Nord;;;;;;;;;;;;;;x
sudwestfalen_region;Westfalen-Süd;Westfalen-Süd;Westfalen-Süd;Westfalen-Süd;Westfalen-Süd;;;;;;;;;;;;;;x
wurttemberg_hohenzollern_region;Württemberg-Hohenzollern;Württemberg-Hohenzollern;Württemberg-Hohenzollern;Württemberg-Hohenzollern;Württemberg-Hohenzollern;;;;;;;;;;;;;;x
ostschweiz_region;Ostschweiz;Ostschweiz;Ostschweiz;Ostschweiz;Ostschweiz;;;;;;;;;;;;;;x
zentralschweiz_region;Zentralschweiz;Zentralschweiz;Zentralschweiz;Zentralschweiz;Zentralschweiz;;;;;;;;;;;;;;x
zurich_region;Zurich;Zurich;Zurich;Zurich;Zurich;;;;;;;;;;;;;;x
nordwestschweiz_region;Nordwestschweiz;Nordwestschweiz;Nordwestschweiz;Nordwestschweiz;Nordwestschweiz;;;;;;;;;;;;;;x
ticino_region;Ticino;Ticino;Ticino;Ticino;Ticino;;;;;;;;;;;;;;x
espace_mittelland_region;Espace Mittelland;Espace Mittelland;Espace Mittelland;Espace Mittelland;Espace Mittelland;;;;;;;;;;;;;;x
geneva_region;Région lémaniquel;Région lémaniquel;Région lémaniquel;Région lémaniquel;Région lémaniquel;;;;;;;;;;;;;;x
burgenland_region;Burgenland;Burgenland;Burgenland;Burgenland;Burgenland;;;;;;;;;x
karnten_region;Kärnten;Kärnten;Kärnten;Kärnten;Kärnten;;;;;;;;;x
niederosterreich_region;Niederösterreich;Niederösterreich;Niederösterreich;Niederösterreich;Niederösterreich;;;;;;;;;x
oberosterreich_region;Oberösterreich;Oberösterreich;Oberösterreich;Oberösterreich;Oberösterreich;;;;;;;;;x
salzburg_region;Salzburg;Salzburg;Salzburg;Salzburg;Salzburg;;;;;;;;;x
steiermark_region;Steiermark;Steiermark;Steiermark;Steiermark;Steiermark;;;;;;;;;x
tirol_region;Tirol;Tirol;Tirol;Tirol;Tirol;;;;;;;;;x
vorarlberg_region;Vorarlberg;Vorarlberg;Vorarlberg;Vorarlberg;Vorarlberg;;;;;;;;;x
wien_region;Wien;Wien;Wien;Wien;Wien;;;;;;;;;x
washington_region;Washington;Washington;Washington;Washington;Washington;;;;;;;;;x
oregon_region;Oregon;Oregon;Oregon;Oregon;Oregon;;;;;;;;;x
california_region;California;California;California;California;California;;;;;;;;;x
nevada_region;Nevada;Nevada;Nevada;Nevada;Nevada;;;;;;;;;x
arizona_region;Arizona;Arizona;Arizona;Arizona;Arizona;;;;;;;;;x
utah_region;Utah;Utah;Utah;Utah;Utah;;;;;;;;;x
idaho_region;Idaho;Idaho;Idaho;Idaho;Idaho;;;;;;;;;x
montana_region;Montana;Montana;Montana;Montana;Montana;;;;;;;;;x
wyoming_region;Wyoming;Wyoming;Wyoming;Wyoming;Wyoming;;;;;;;;;x
colorado_region;Colorado;Colorado;Colorado;Colorado;Colorado;;;;;;;;;x
new_mexico_region;New Mexico;New Mexico;New Mexico;New Mexico;New Mexico;;;;;;;;;x
texas_region;Texas;Texas;Texas;Texas;Texas;;;;;;;;;x
oklahoma_region;Oklahoma;Oklahoma;Oklahoma;Oklahoma;Oklahoma;;;;;;;;;x
kansas_region;Kansas;Kansas;Kansas;Kansas;Kansas;;;;;;;;;x
nebraska_region;Nebraska;Nebraska;Nebraska;Nebraska;Nebraska;;;;;;;;;x
south_dakota_region;South Dakota;South Dakota;South Dakota;South Dakota;South Dakota;;;;;;;;;x
north_dakota_region;North Dakota;North Dakota;North Dakota;North Dakota;North Dakota;;;;;;;;;x
minnesota_region;Minnesota;Minnesota;Minnesota;Minnesota;Minnesota;;;;;;;;;x
iowa_region;Iowa;Iowa;Iowa;Iowa;Iowa;;;;;;;;;x
missouri_region;Missouri;Missouri;Missouri;Missouri;Missouri;;;;;;;;;x
arkansas_region;Arkansas;Arkansas;Arkansas;Arkansas;Arkansas;;;;;;;;;x
louisiana_region;Louisiana;Louisiana;Louisiana;Louisiana;Louisiana;;;;;;;;;x
mississippi_region;Mississippi;Mississippi;Mississippi;Mississippi;Mississippi;;;;;;;;;x
alabama_region;Alabama;Alabama;Alabama;Alabama;Alabama;;;;;;;;;x
tennesse_region;Tennesse;Tennesse;Tennesse;Tennesse;Tennesse;;;;;;;;;x
kentucky_region;Kentucky;Kentucky;Kentucky;Kentucky;Kentucky;;;;;;;;;x
illinois_region;Illinois;Illinois;Illinois;Illinois;Illinois;;;;;;;;;x
wisconsin_region;Wisconsin;Wisconsin;Wisconsin;Wisconsin;Wisconsin;;;;;;;;;x
michigan_region;Michigan;Michigan;Michigan;Michigan;Michigan;;;;;;;;;x
indiana_region;Indiana;Indiana;Indiana;Indiana;Indiana;;;;;;;;;x
ohio_region;Ohio;Ohio;Ohio;Ohio;Ohio;;;;;;;;;x
florida_region;Florida;Florida;Florida;Florida;Florida;;;;;;;;;x
georgia_region;Georgia;Georgia;Georgia;Georgia;Georgia;;;;;;;;;x
south_carolina_region;South Carolina;South Carolina;South Carolina;South Carolina;South Carolina;;;;;;;;;x
north_carolina_region;North Carolina;North Carolina;North Carolina;North Carolina;North Carolina;;;;;;;;;x
virginia_region;Virginia;Virginia;Virginia;Virginia;Virginia;;;;;;;;;x
west_virginia_region;West Virginia;West Virginia;West Virginia;West Virginia;West Virginia;;;;;;;;;x
mariland_region;Mariland;Mariland;Mariland;Mariland;Mariland;;;;;;;;;x
washington_dc_region;Washington D.C.;Washington D.C.;Washington D.C.;Washington D.C.;Washington D.C.;;;;;;;;;x
delaware_region;Delaware;Delaware;Delaware;Delaware;Delaware;;;;;;;;;x
pennsylvania_region;Pennsylvania;Pennsylvania;Pennsylvania;Pennsylvania;Pennsylvania;;;;;;;;;x
new_york_region;New York;New York;New York;New York;New York;;;;;;;;;x
new_jersey_region;New Jersey;New Jersey;New Jersey;New Jersey;New Jersey;;;;;;;;;x
connecticut_region;Connecticut;Connecticut;Connecticut;Connecticut;Connecticut;;;;;;;;;x
rhode_island_region;Rhode Island;Rhode Island;Rhode Island;Rhode Island;Rhode Island;;;;;;;;;x
massachusetts_region;Massachusetts;Massachusetts;Massachusetts;Massachusetts;Massachusetts;;;;;;;;;x
vermont_region;Vermont;Vermont;Vermont;Vermont;Vermont;;;;;;;;;x
new_hampshire_region;New Hampshire;New Hampshire;New Hampshire;New Hampshire;New Hampshire;;;;;;;;;x
maine_region;Maine;Maine;Maine;Maine;Maine;;;;;;;;;x
alaska_region;Alaska;Alaska;Alaska;Alaska;Alaska;;;;;;;;;x
guangdong_region;Guangdong;Guangdong;Guangdong;Guangdong;Guangdong;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shanxi_region;Shanxi;Shanxi;Shanxi;Shanxi;Shanxi;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yunnan_region;Yunnan;Yunnan;Yunnan;Yunnan;Yunnan;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guangxi_region;Guangxi;Guangxi;Guangxi;Guangxi;Guangxi;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xikang_region;Xikang;Xikang;Xikang;Xikang;Xikang;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gansu_region;Gansu;Gansu;Gansu;Gansu;Gansu;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qinghai_region;Qinghai;Qinghai;Qinghai;Qinghai;Qinghai;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ningxia_region;Ningxia;Ningxia;Ningxia;Ningxia;Ningxia;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chahar_region;Chahar;Chahar;Chahar;Chahar;Chahar;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suiyuan_region;Suiyuan;Suiyuan;Suiyuan;Suiyuan;Suiyuan;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sichuan_region;Sichuan;Sichuan;Sichuan;Sichuan;Sichuan;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guizhou_region;Guizhou;Guizhou;Guizhou;Guizhou;Guizhou;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shaanxi_region;Shaanxi;Shaanxi;Shaanxi;Shaanxi;Shaanxi;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_hebei_region;East Hebei;East Hebei;East Hebei;East Hebei;East Hebei;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hebei_region;Hebei;Hebei;Hebei;Hebei;Hebei;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shandong_region;Shandong;Shandong;Shandong;Shandong;Shandong;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fujian_region;Fujian;Fujian;Fujian;Fujian;Fujian;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hunan_region;Hunan;Hunan;Hunan;Hunan;Hunan;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jiangsu_region;Jiangsu;Jiangsu;Jiangsu;Jiangsu;Jiangsu;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jiangxi_region;Jiangxi;Jiangxi;Jiangxi;Jiangxi;Jiangxi;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chekiang_region;Zhejiang;Zhejiang;Zhejiang;Zhejiang;Zhejiang;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhui_region;Anhui;Anhui;Anhui;Anhui;Anhui;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
henan_region;Henan;Henan;Henan;Henan;Henan;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hubei_region;Hubei;Hubei;Hubei;Hubei;Hubei;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xinjiang_region;Xinjiang;Xinjiang;Xinjiang;Xinjiang;Xinjiang;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kham_region;Kham;Kham;Kham;Kham;Kham;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
utang_region;Ü-Tsang;Ü-Tsang;Ü-Tsang;Ü-Tsang;Ü-Tsang;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rehe_region;Rehe;Rehe;Rehe;Rehe;Rehe;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liaonning_region;Liaonning;Liaonning;Liaonning;Liaonning;Liaonning;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andong_region;Andong;Andong;Andong;Andong;Andong;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nenjiang_region;Nenjiang;Nenjiang;Nenjiang;Nenjiang;Nenjiang;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xingan_region;Xing'an;Xing'an;Xing'an;Xing'an;Xing'an;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jilin_region;Jilin;Jilin;Jilin;Jilin;Jilin;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heilongjiang_region;Heilongjiang;Heilongjiang;Heilongjiang;Heilongjiang;Heilongjiang;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jiandao_region;Jiandao;Jiandao;Jiandao;Jiandao;Jiandao;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heihe_region;Heihe;heihe_regionheihe_regionheihe_regionheihe_region;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
songjiang_region;Songjiang;Songjiang;Songjiang;Songjiang;Songjiang;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fengtian_region;Fengtian;Fengtian;Fengtian;Fengtian;Fengtian;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taiwan_region;Taiwan;Taiwan;Taiwan;Taiwan;Taiwan;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hokkaido_region;Hokkaido;Hokkaido;Hokkaido;Hokkaido;Hokkaido;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tohoku_region;Tohoku;Tohoku;Tohoku;Tohoku;Tohoku;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kanto_region;Kanto;Kanto;Kanto;Kanto;Kanto;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shikoku_region;Shikoku;Shikoku;Shikoku;Shikoku;Shikoku;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kyushu_region;Kyushu;Kyushu;Kyushu;Kyushu;Kyushu;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karafuto_region;Karafuto;Karafuto;Karafuto;Karafuto;Karafuto;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kansai_region;Kansai;Kansai;Kansai;Kansai;Kansai;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chubu_region;Chubu;Chubu;Chubu;Chubu;Chubu;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chugoku_region;Chugoku;Chugoku;Chugoku;Chugoku;Chugoku;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saipan_region;Saipan;Saipan;Saipan;Saipan;Saipan;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
palau_region;Palau;Palau;Palau;Palau;Palau;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yap_region;Yap;Yap;Yap;Yap;Yap;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truk_region;Truk;Truk;Truk;Truk;Truk;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ponape_region;Ponape;Ponape;Ponape;Ponape;Ponape;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaluit_region;Jaluit Atoll;Jaluit Atoll;Jaluit Atoll;Jaluit Atoll;Jaluit Atoll;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keikido_region;Keikido;Keikido;Keikido;Keikido;Keikido;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kogendo_region;Kogendo;Kogendo;Kogendo;Kogendo;Kogendo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chuseihokudo_region;Chusei-hokudo;Chusei-hokudo;Chusei-hokudo;Chusei-hokudo;Chusei-hokudo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chuseinando_region;Chusei-nando;Chusei-nando;Chusei-nando;Chusei-nando;Chusei-nando;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zenrahokudo_region;Zenra-hokudo;Zenra-hokudo;Zenra-hokudo;Zenra-hokudo;Zenra-hokudo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zenranando_region;Zenra-nando;Zenra-nando;Zenra-nando;Zenra-nando;Zenra-nando;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keishohokudo_region;Keisho-hokudo;Keisho-hokudo;Keisho-hokudo;Keisho-hokudo;Keisho-hokudo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keishonando_region;Keisho-nando;Keisho-nando;Keisho-nando;Keisho-nando;Keisho-nando;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heiannando_region;Heian-nando;Heian-nando;Heian-nando;Heian-nando;Heian-nando;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heianhokudo_region;Heian-hokudo;Heian-hokudo;Heian-hokudo;Heian-hokudo;Heian-hokudo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kokaido_region;Kokaido;Kokaido;Kokaido;Kokaido;Kokaido;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kankyonando_region;Kankyo-nando;Kankyo-nando;Kankyo-nando;Kankyo-nando;Kankyo-nando;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kankyohokudo_region;Kankyo-hokudo;Kankyo-hokudo;Kankyo-hokudo;Kankyo-hokudo;Kankyo-hokudo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dornod_region;Dornod;Dornod;Dornod;Dornod;Dornod;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khentii_region;Khentii;Khentii;Khentii;Khentii;Khentii;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tariachin_region;Tariachin;Tariachin;Tariachin;Tariachin;Tariachin;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tov_region;Töv;Töv;Töv;Töv;Töv;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dornogovi_region;Dornogovi;Dornogovi;Dornogovi;Dornogovi;Dornogovi;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
omnogovi_region;Ömnögovi;Dundgovi;Dundgovi;Dundgovi;Dundgovi;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ovorkhangai_region;Övökhangai;Övökhangai;Övökhangai;Övökhangai;Övökhangai;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khovsgol_region;Khövsgöl;Khövsgöl;Khövsgöl;Khövsgöl;Khövsgöl;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arkhangai_region;Arkhangai;Arkhangai;Arkhangai;Arkhangai;Arkhangai;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zavkhan_region;Zavkhan;Zavkhan;Zavkhan;Zavkhan;Zavkhan;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altai_region;Altai;Altai;Altai;Altai;Altai;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dorvod_region;Dörvöd;Dörvöd;Dörvöd;Dörvöd;Dörvöd;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khovd_region;Khovd;Khovd;Khovd;Khovd;Khovd;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tannuuriankhai_region;Tannu Uriankhai;Tannu Uriankhai;Tannu Uriankhai;Tannu Uriankhai;Tannu Uriankhai;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamchatka_region;Kamchatka;Kamchatka;Kamchatka;Kamchatka;Kamchatka;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
north_siam_region;North Siam;North Siam;North Siam;North Siam;North Siam;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
northeast_siam_region;Isan;Isan;Isan;Isan;Isan;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
central_siam_region;Central Siam;Central Siam;Central Siam;Central Siam;Central Siam;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
south_siam_region;South Siam;South Siam;South Siam;South Siam;South Siam;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laos_region;Laos;Laos;Laos;Laos;Laos;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tonkin_region;Tonkin;Tonkin;Tonkin;Tonkin;Tonkin;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
annam_region;Annam;Annam;Annam;Annam;Annam;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cochinchina_region;Cochinchina;Cochinchina;Cochinchina;Cochinchina;Cochinchina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cambodia_region;Cambodia;Cambodia;Cambodia;Cambodia;Cambodia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
straight_settlements_region;Straights Settlements;Straights Settlements;Straights Settlements;Straights Settlements;Straights Settlements;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unfederated_malay_region;Unfederated Malaya;Unfederated Malaya;Unfederated Malaya;Unfederated Malaya;Unfederated Malaya;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
federated_malay_region;Federated Malaya;Federated Malaya;Federated Malaya;Federated Malaya;Federated Malaya;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sabah_region;Sabah;Sabah;Sabah;Sabah;Sabah;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sarawak_region;Sarawak;Sarawak;Sarawak;Sarawak;Sarawak;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
western_australia_region;Western Australia;Western Australia;Western Australia;Western Australia;Western Australia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
northern_australia_region;Northern Australia;Northern Australia;Northern Australia;Northern Australia;Northern Australia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
south_australia_region;South Australia;South Australia;South Australia;South Australia;South Australia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
queensland_region;Queensland;Queensland;Queensland;Queensland;Queensland;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new_south_wales_region;New South Wales;New South Wales;New South Wales;New South Wales;New South Wales;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
victoria_region;Victoria;Victoria;Victoria;Victoria;Victoria;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tasmania_region;Tasmania;Tasmania;Tasmania;Tasmania;Tasmania;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
papua_region;Papua;Papua;Papua;Papua;Papua;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newguinea_region;New Guinea;New Guinea;New Guinea;New Guinea;New Guinea;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
northland_region;Northland;Northland;Northland;Northland;Northland;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
auckland_region;Auckland;Auckland;Auckland;Auckland;Auckland;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waikato_region;Waikato;Waikato;Waikato;Waikato;Waikato;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bay_of_plenty_region;Bay of Plenty;Bay of Plenty;Bay of Plenty;Bay of Plenty;Bay of Plenty;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gisborn_region;Gisborn;Gisborn;Gisborn;Gisborn;Gisborn;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hawkes_bay_region;Hawke's Bay;Hawke's Bay;Hawke's Bay;Hawke's Bay;Hawke's Bay;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taranaki_region;Taranaki;Taranaki;Taranaki;Taranaki;Taranaki;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manawatuwanganui_region;Manawatu-Wanganui;Manawatu-Wanganui;Manawatu-Wanganui;Manawatu-Wanganui;Manawatu-Wanganui;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wellington_region;Wellington;Wellington;Wellington;Wellington;Wellington;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tasman_region;Tasman;Tasman;Tasman;Tasman;Tasman;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mariborough_region;Mariborough;Mariborough;Mariborough;Mariborough;Mariborough;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
west_coast_region;West Coast;West Coast;West Coast;West Coast;West Coast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canterbury_region;Canterbury;Canterbury;Canterbury;Canterbury;Canterbury;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otago_region;Otago;Otago;Otago;Otago;Otago;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
southland_region;Southland;Southland;Southland;Southland;Southland;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
south_tyrol_region;South Tyrol;Tyrol du Sud;Südtirol;Tirol del Sur;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegean_region;Ege Bölgesi;Ege Bölgesi;Ege Bölgesi;Ege Bölgesi;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkish_black_sea_region;Karadeniz Bölgesi;Karadeniz Bölgesi;Karadeniz Bölgesi;Karadeniz Bölgesi;Karadeniz Bölgesi;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marmara_region;Marmara Bölbesi;Marmara Bölbesi;Marmara Bölbesi;Marmara Bölbesi;Marmara Bölbesi;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
