CSA_destroyer_12;Fletcher-class;;;;;;;;;;;;;x
CSA_destroyer_13;Allen M. Sumner/Gearing-class;;;;;;;;;;;;;x
CSA_destroyer_14;Mitscher-class;;;;;;;;;;;;;x
CSA_destroyer_15;Forrest Sherman-class;;;;;;;;;;;;;x
CSA_light_cruiser_0;Chester-class;;;;;;;;;;;;;x
CSA_light_cruiser_2;Omaha-class (CL);;;;;;;;;;;;;x
CSA_light_cruiser_7;Brooklyn-class;;;;;;;;;;;;;x
CSA_light_cruiser_8;St. Louis-class;;;;;;;;;;;;;x
CSA_light_cruiser_9;Atlanta-class;;;;;;;;;;;;;x
CSA_light_cruiser_10;Cleveland-class;;;;;;;;;;;;;x
CSA_light_cruiser_11;Fargo-class;;;;;;;;;;;;;x
CSA_light_cruiser_12;Worcester-class;;;;;;;;;;;;;x
CSA_heavy_cruiser_0;Tennessee-class;;;;;;;;;;;;;x
CSA_heavy_cruiser_3;Project 1923;;;;;;;;;;;;;x
CSA_heavy_cruiser_5;Pensacola-class;;;;;;;;;;;;;x
CSA_heavy_cruiser_6;Northampton-class;;;;;;;;;;;;;x
CSA_heavy_cruiser_7;Portland-class;;;;;;;;;;;;;x
CSA_heavy_cruiser_8;New Orleans-class;;;;;;;;;;;;;x
CSA_heavy_cruiser_9;Late-Treaty Heavy Cruiser;;;;;;;;;;;;;x
CSA_heavy_cruiser_10;Wichita-class;;;;;;;;;;;;;x
CSA_heavy_cruiser_11;Study CA-B;;;;;;;;;;;;;x
CSA_heavy_cruiser_12;Study CA-C;;;;;;;;;;;;;x
CSA_heavy_cruiser_13;Baltimore-class;;;;;;;;;;;;;x
CSA_heavy_cruiser_14;Oregon City-class;;;;;;;;;;;;;x
CSA_heavy_cruiser_15;Des Moines-class;;;;;;;;;;;;;x
CSA_battlecruiser_0;Design 1912;;;;;;;;;;;;;x
CSA_battlecruiser_3;Lexington-class (BC);;;;;;;;;;;;;x
CSA_battlecruiser_6;Study 1933;;;;;;;;;;;;;x
CSA_battlecruiser_9;Study CA-2D;;;;;;;;;;;;;x
CSA_battlecruiser_10;Alaska-class;;;;;;;;;;;;;x
CSA_battleship_0;Wyoming-class;;;;;;;;;;;;;x
CSA_battleship_1;New York-class;;;;;;;;;;;;;x
CSA_battleship_2;Nevada-class;;;;;;;;;;;;;x
CSA_battleship_3;Pennsylvania/New Mexico-class;;;;;;;;;;;;;x
CSA_battleship_4;Tennessee-class;;;;;;;;;;;;;x
CSA_battleship_5;Colorado-class;;;;;;;;;;;;;x
CSA_battleship_6;South Dakota-class;;;;;;;;;;;;;x
CSA_battleship_7;Pre-Treaty Battleship;;;;;;;;;;;;;x
CSA_battleship_8;Early Fast Battleship;;;;;;;;;;;;;x
CSA_battleship_9;Fast Battleship;;;;;;;;;;;;;x
CSA_battleship_10;Treaty Battleship;;;;;;;;;;;;;x
CSA_battleship_11;Wyoming-class (Modernized);;;;;;;;;;;;;x
CSA_battleship_12;New York-class (Modernized);;;;;;;;;;;;;x
CSA_battleship_13;Nevada-class (Modernized);;;;;;;;;;;;;x
CSA_battleship_14;Pennsylvania/New Mexico-class (Modernized);;;;;;;;;;;;;x
CSA_battleship_15;Tennessee-class (Modernized);;;;;;;;;;;;;x
CSA_battleship_16;Colorado-class (Modernized);;;;;;;;;;;;;x
CSA_battleship_17;North Carolina-class;;;;;;;;;;;;;x
CSA_battleship_18;South Dakota-class;;;;;;;;;;;;;x
CSA_battleship_19;Iowa-class (BB);;;;;;;;;;;;;x
CSA_battleship_20;Montana-class;;;;;;;;;;;;;x
CSA_battleship_21;Post-War Battleship;;;;;;;;;;;;;x
CSA_escort_carrier_2;Langley-class;;;;;;;;;;;;;x
CSA_escort_carrier_3;Omaha-class (CVL);;;;;;;;;;;;;x
CSA_escort_carrier_9;Independence-class;;;;;;;;;;;;;x
CSA_escort_carrier_10;Saipan-class;;;;;;;;;;;;;x
CSA_carrier_3;Lexington-class (CV);;;;;;;;;;;;;x
CSA_carrier_6;Ranger-class;;;;;;;;;;;;;x
CSA_carrier_7;Yorktown-class;;;;;;;;;;;;;x
CSA_carrier_8;Wasp-class;;;;;;;;;;;;;x
CSA_carrier_9;Essex-class;;;;;;;;;;;;;x
CSA_carrier_10;Iowa-class (CV);;;;;;;;;;;;;x
CSA_carrier_11;Midway-class;;;;;;;;;;;;;x
CSA_carrier_12;United States-class;;;;;;;;;;;;;x
CSA_submarine_0;H-class;;;;;;;;;;;;;x
CSA_submarine_1;L-class;;;;;;;;;;;;;x
CSA_submarine_2;O/R-class;;;;;;;;;;;;;x
CSA_submarine_3;S-Class;;;;;;;;;;;;;x
CSA_submarine_4;Post-Great War Submarine;;;;;;;;;;;;;x
CSA_submarine_5;Barracuda-Class;;;;;;;;;;;;;x
CSA_submarine_6;Argonaut-class;;;;;;;;;;;;;x
CSA_submarine_7;Narwhal-Class;;;;;;;;;;;;;x
CSA_submarine_8;Dolphin/Cachalot;;;;;;;;;;;;;x
CSA_submarine_9;Porpoise/Salmon-class;;;;;;;;;;;;;x
CSA_submarine_10;Sargo/Tambor-class;;;;;;;;;;;;;x
CSA_submarine_11;Mackerel-class;;;;;;;;;;;;;x
CSA_submarine_12;Gato/Balao-class;;;;;;;;;;;;;x
CSA_submarine_13;Tench-class;;;;;;;;;;;;;x
CSA_submarine_14;Tang-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
CUB_light_armor_brigade_4;Marmon-Herrington CTMS-ITBI;;;;;;;;;;;;;x
CUB_light_armor_brigade_5;M3A1 Light Tank Stuart;;;;;;;;;;;;;x
CUB_light_armor_brigade_6;Mid-War Light Tank Brigade;;;;;;;;;;;;;x
CUB_light_armor_brigade_7;Late-War Light Tank Brigade;;;;;;;;;;;;;x
CUB_light_armor_brigade_8;Post-War Light Tank Brigade;;;;;;;;;;;;;x
CUB_armor_brigade_4;M4A3 Medium Tank Sherman;;;;;;;;;;;;;x
CUB_armor_brigade_5;Cruiser Tank Mk IX Comet;;;;;;;;;;;;;x
CUB_multi_role_3;Republic P-47 Thunderbolt;;;;;;;;;;;;;x
CUB_jet_mr_5;Mikoyan-Gurevich MiG-17 Fresco;;;;;;;;;;;;;x
CUB_jet_int_4;Mikoyan-Gurevich MiG-15 Fagot;;;;;;;;;;;;;x
CUB_tactical_bomber_3;North American B-25 Mitchell;;;;;;;;;;;;;x
CUB_tactical_bomber_13;Escorted North American B-25 Mitchell;;;;;;;;;;;;;x
CUB_jet_bomber_4;Ilyushin Il-28 Beagle;;;;;;;;;;;;;x
CUB_naval_bomber_1;Consolidated PBY Catalina;;;;;;;;;;;;;x
CUB_naval_bomber_11;Escorted Consolidated PBY Catalina;;;;;;;;;;;;;x
CUB_cas_4;Douglas A-26 Invader;;;;;;;;;;;;;x
CUB_transport_plane_3;Douglas C-47 Dakota;;;;;;;;;;;;;x
CUB_transport_plane_4;Douglas C-54 Skymaster;;;;;;;;;;;;;x
CUB_transport_plane_13;Escorted Douglas C-47 Dakota;;;;;;;;;;;;;x
CUB_transport_plane_14;Escorted Douglas C-54 Skymaster;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
#Yunnan;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
CZE_tank_destroyer_brigade_1;Škoda LKMVP;;;;;;;;;;;;;x
CZE_super_heavy_armor_brigade_0;Renault FT 17;;;;;;;;;;;;;x
CZE_super_heavy_armor_brigade_1;Škoda S-I-D;;;;;;;;;;;;;x
CZE_super_heavy_armor_brigade_2;Škoda S-I-J;;;;;;;;;;;;;x
CZE_super_heavy_armor_brigade_3;Škoda ÈKD SP-II-B;;;;;;;;;;;;;x
CZE_light_armor_brigade_0;Kolohousenka KH-70;;;;;;;;;;;;;x
CZE_light_armor_brigade_1;ÈKD LT vz.34;;;;;;;;;;;;;x
CZE_light_armor_brigade_2;ÈKD LT vz.35;;;;;;;;;;;;;x
CZE_armor_brigade_1;Tatra T-III;;;;;;;;;;;;;x
CZE_armor_brigade_2;ÈKD LT vz.38;;;;;;;;;;;;;x
CZE_armor_brigade_3;ÈKD ST vz.39;;;;;;;;;;;;;x
CZE_armor_brigade_4;ÈKD LT vz.40;;;;;;;;;;;;;x
CZE_armor_brigade_5;ÈKD LT vz.42;;;;;;;;;;;;;x
CZE_armor_brigade_6;Cruiser Tank Mk VIII Cromwell IV;;;;;;;;;;;;;x
CZE_armor_brigade_7;Cruiser Tank Mk VIII Cromwell VII;;;;;;;;;;;;;x
CZE_armor_brigade_8;Post-War Medium Tank Brigade;;;;;;;;;;;;;x
CZE_multi_role_4;de Havilland DH.98 Mosquito Mk II;;;;;;;;;;;;;x
CZE_jet_mr_2;Avia S-92;;;;;;;;;;;;;x
CZE_jet_mr_4;Avia S-101;;;;;;;;;;;;;x
CZE_interceptor_0;Avia B-534;;;;;;;;;;;;;x
CZE_interceptor_1;Hawker Hurricane;;;;;;;;;;;;;x
CZE_interceptor_2;Avia B-135;;;;;;;;;;;;;x
CZE_interceptor_3;Supermarine Spitfire Mk I;;;;;;;;;;;;;x
CZE_interceptor_4;Supermarine Spitfire Mk V;;;;;;;;;;;;;x
CZE_interceptor_5;Avia S-99;;;;;;;;;;;;;x
CZE_interceptor_6;Lavochkin La-5;;;;;;;;;;;;;x
CZE_interceptor_7;Mid-War Light Fighter;;;;;;;;;;;;;x
CZE_interceptor_8;Lavochkin La-7 Fin;;;;;;;;;;;;;x
CZE_interceptor_9;Avia S-199 Mezek;;;;;;;;;;;;;x
CZE_jet_int_4;Avia S-102;;;;;;;;;;;;;x
CZE_strategic_bomber_3;Consolidated B-24 Liberator;;;;;;;;;;;;;x
CZE_strategic_bomber_13;Escorted Consolidated B-24 Liberator;;;;;;;;;;;;;x
CZE_tactical_bomber_0;Avia BH-39;;;;;;;;;;;;;x
CZE_tactical_bomber_1;Avia B-71;;;;;;;;;;;;;x
CZE_tactical_bomber_2;Aero MB.200;;;;;;;;;;;;;x
CZE_tactical_bomber_3;Aero A.304;;;;;;;;;;;;;x
CZE_tactical_bomber_4;Aero A.300;;;;;;;;;;;;;x
CZE_tactical_bomber_5;Avia B-158;;;;;;;;;;;;;x
CZE_tactical_bomber_6;Vickers Type 290 Wellington;;;;;;;;;;;;;x
CZE_tactical_bomber_7;Petlyakov Pe-2 Peshka;;;;;;;;;;;;;x
CZE_tactical_bomber_8;Mid-War Medium Bomber;;;;;;;;;;;;;x
CZE_tactical_bomber_9;Late-War Medium Bomber;;;;;;;;;;;;;x
CZE_tactical_bomber_10;Post-War Medium Bomber;;;;;;;;;;;;;x
CZE_tactical_bomber_11;Avia B-534 / Avia BH-39;;;;;;;;;;;;;x
CZE_tactical_bomber_12;Escorted Avia B-71;;;;;;;;;;;;;x
CZE_tactical_bomber_13;Escorted Aero MB.200;;;;;;;;;;;;;x
CZE_tactical_bomber_14;Escorted Aero A.304;;;;;;;;;;;;;x
CZE_tactical_bomber_15;Escorted Aero A.300;;;;;;;;;;;;;x
CZE_tactical_bomber_16;Escorted Avia B-158;;;;;;;;;;;;;x
CZE_tactical_bomber_17;Escorted Vickers Type 290 Wellington;;;;;;;;;;;;;x
CZE_tactical_bomber_18;Escorted Petlyakov Pe-2 Peshka;;;;;;;;;;;;;x
CZE_tactical_bomber_19;Escorted Mid-War Medium Bomber;;;;;;;;;;;;;x
CZE_tactical_bomber_20;Escorted Late-War Medium Bomber;;;;;;;;;;;;;x
CZE_tactical_bomber_21;Escorted Post-War Medium Bomber;;;;;;;;;;;;;x
CZE_jet_bomber_4;Avia B-228;;;;;;;;;;;;;x
CZE_cas_0;Aero A.30;;;;;;;;;;;;;x
CZE_cas_1;Aero A.100 / A.101;;;;;;;;;;;;;x
CZE_cas_2;ÈKD-Praga E-51;;;;;;;;;;;;;x
CZE_cas_3;Ilyushin Il-2 Bark;;;;;;;;;;;;;x
CZE_cas_5;Avia B-33;;;;;;;;;;;;;x
CZE_transport_plane_2;Lisunov Li-2 Cab;;;;;;;;;;;;;x
CZE_transport_plane_3;Lisunov Li-2D Cab;;;;;;;;;;;;;x
CZE_transport_plane_4;Lisunov Li-2V Cab;;;;;;;;;;;;;x
CZE_transport_plane_12;Escorted Lisunov Li-2 Cab;;;;;;;;;;;;;x
CZE_transport_plane_13;Escorted Lisunov Li-2D Cab;;;;;;;;;;;;;x
CZE_transport_plane_14;de Havilland DH.98 Mosquito Mk II / Lisunov Li-2V Cab;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
DDR_horse_towed_support_brigade_0;Early Regular Support Brigade;;;;;;;;;;;;;x
DDR_horse_towed_support_brigade_1;Great War Regular Support Brigade;;;;;;;;;;;;;x
DDR_horse_towed_support_brigade_2;Early Interwar Regular Support Brigade;;;;;;;;;;;;;x
DDR_horse_towed_support_brigade_3;Mid Interwar Regular Support Brigade;;;;;;;;;;;;;x
DDR_horse_towed_support_brigade_4;Late Interwar Regular Support Brigade;;;;;;;;;;;;;x
DDR_horse_towed_support_brigade_5;Late Interwar Regular Support Brigade;;;;;;;;;;;;;x
DDR_horse_towed_support_brigade_6;Basic Regular Support Brigade;;;;;;;;;;;;;x
DDR_horse_towed_support_brigade_7;Early-War Regular Support Brigade;;;;;;;;;;;;;x
DDR_horse_towed_support_brigade_8;Mid-War Regular Support Brigade;;;;;;;;;;;;;x
DDR_horse_towed_support_brigade_9;Late-War Regular Support Brigade;;;;;;;;;;;;;x
DDR_horse_towed_support_brigade_10;Post-War Regular Support Brigade;;;;;;;;;;;;;x
DDR_tank_destroyer_brigade_0;3.7cm Sd.Kfz.251/10 Schützenpanzerwagen;;;;;;;;;;;;;x
DDR_tank_destroyer_brigade_1;4.7cm PaK 36 auf Pz.Kpfw.I Ausf.B Panzerjäger I;;;;;;;;;;;;;x
DDR_tank_destroyer_brigade_2;Sd.Kfz.135 Marder I;;;;;;;;;;;;;x
DDR_tank_destroyer_brigade_3;8.8cm PaK 43 Pz.Kpfw.III/IV Nashorn;;;;;;;;;;;;;x
DDR_tank_destroyer_brigade_4;Jagdpanzer V Jagdpanther;;;;;;;;;;;;;x
DDR_tank_destroyer_brigade_5;Jagdpanzer E-90 Jagdtiger II;;;;;;;;;;;;;x
DDR_tank_destroyer_brigade_6;Jagdpanzer E-100 Krokodil;;;;;;;;;;;;;x
DDR_super_heavy_armor_brigade_0;Sturmpanzer Kraftwagen A7V;;;;;;;;;;;;;x
DDR_super_heavy_armor_brigade_1;Sd.Kfz.142 StuG III Ausf.0;;;;;;;;;;;;;x
DDR_super_heavy_armor_brigade_3;Sd.Kfz.142 StuG III Ausf.A;;;;;;;;;;;;;x
DDR_super_heavy_armor_brigade_4;Sd.Kfz.142/1 StuG III Ausf.F;;;;;;;;;;;;;x
DDR_super_heavy_armor_brigade_5;Sd.Kfz.142/1 StuG III Ausf.G;;;;;;;;;;;;;x
DDR_super_heavy_armor_brigade_6;Sd.Kfz.142/2 StuH 42;;;;;;;;;;;;;x
DDR_super_heavy_armor_brigade_7;Sd.Kfz.167 StuG IV;;;;;;;;;;;;;x
DDR_super_heavy_armor_brigade_8;Sd.Kfz.166 StuG IV Brummbär;;;;;;;;;;;;;x
DDR_super_heavy_armor_brigade_9;Post-War Infantry Support Tank Brigade;;;;;;;;;;;;;x
DDR_light_armor_brigade_0;Leichttraktor;;;;;;;;;;;;;x
DDR_light_armor_brigade_1;Pz.Kpfw.I Ausf.A;;;;;;;;;;;;;x
DDR_light_armor_brigade_2;Pz.Kpfw.I Ausf.B;;;;;;;;;;;;;x
DDR_light_armor_brigade_3;Pz.Kpfw.II Ausf.A;;;;;;;;;;;;;x
DDR_light_armor_brigade_4;Pz.Kpfw.II Ausf.D;;;;;;;;;;;;;x
DDR_light_armor_brigade_5;Pz.Kpfw.II Ausf.F;;;;;;;;;;;;;x
DDR_light_armor_brigade_6;Pz.Kpfw.I Ausf.C;;;;;;;;;;;;;x
DDR_light_armor_brigade_7;Pz.Kpfw.II Ausf.G;;;;;;;;;;;;;x
DDR_light_armor_brigade_8;Pz.Kpfw.II Ausf.L;;;;;;;;;;;;;x
DDR_light_armor_brigade_9;Pz.Kpfw E-10 Leopard II;;;;;;;;;;;;;x
DDR_armor_brigade_1;Pz.Kpfw.III Ausf.A;;;;;;;;;;;;;x
DDR_armor_brigade_2;Pz.Kpfw.III Ausf.D;;;;;;;;;;;;;x
DDR_armor_brigade_3;Pz.Kpfw.III Ausf.F;;;;;;;;;;;;;x
DDR_armor_brigade_4;Pz.Kpfw.III Ausf.G;;;;;;;;;;;;;x
DDR_armor_brigade_5;Pz.Kpfw.III Ausf.L;;;;;;;;;;;;;x
DDR_armor_brigade_6;Pz.Kpfw.III Ausf.N;;;;;;;;;;;;;x
DDR_armor_brigade_7;Pz.Kpfw.IV Ausf.G;;;;;;;;;;;;;x
DDR_armor_brigade_8;Pz.Kpfw.IV Ausf.J;;;;;;;;;;;;;x
DDR_armor_brigade_9;Pz.Kpfw.V Panther I Ausf.D;;;;;;;;;;;;;x
DDR_armor_brigade_10;Pz.Kpfw.V Panther I Ausf.G;;;;;;;;;;;;;x
DDR_armor_brigade_11;Standardpanzer E-50 Panther II;;;;;;;;;;;;;x
DDR_heavy_armor_brigade_0;Pz.Kpfw. NbFz.V;;;;;;;;;;;;;x
DDR_heavy_armor_brigade_1;Pz.Kpfw. NbFz.VI;;;;;;;;;;;;;x
DDR_heavy_armor_brigade_2;Basic Heavy Tank Brigade;;;;;;;;;;;;;x
DDR_heavy_armor_brigade_3;Early-War Heavy Tank Brigade;;;;;;;;;;;;;x
DDR_heavy_armor_brigade_4;Pz.Kpfw.VI Tiger I Ausf.E;;;;;;;;;;;;;x
DDR_heavy_armor_brigade_5;Pz.Kpfw.VI Königstiger Ausf.B;;;;;;;;;;;;;x
DDR_heavy_armor_brigade_6;Pz.Kpfw.VII Ausf.A Leichte Löwe;;;;;;;;;;;;;x
DDR_heavy_armor_brigade_7;Pz.Kpfw.VII Ausf.B Schwere Löwe;;;;;;;;;;;;;x
DDR_heavy_armor_brigade_8;Pz.Kpfw.VIII Maus;;;;;;;;;;;;;x
DDR_heavy_armor_brigade_9;Standardpanzer E-75 Tiger II;;;;;;;;;;;;;x
DDR_heavy_armor_brigade_10;Pz.Kpfw E-90 Bison;;;;;;;;;;;;;x
DDR_heavy_armor_brigade_11;Pz.Kpfw E-100 Tiger III;;;;;;;;;;;;;x
DDR_multi_role_1;Focke-Wulf Fw 187 Falke;;;;;;;;;;;;;x
DDR_multi_role_2;Messerschmitt Bf 110 C;;;;;;;;;;;;;x
DDR_multi_role_3;Messerschmitt Bf 110 E;;;;;;;;;;;;;x
DDR_multi_role_4;Messerschmitt Me 410 Hornisse;;;;;;;;;;;;;x
DDR_multi_role_5;Heinkel He 219 Uhu;;;;;;;;;;;;;x
DDR_multi_role_6;Dornier Do 335 Pfeil;;;;;;;;;;;;;x
DDR_multi_role_7;Hütter Hü 211;;;;;;;;;;;;;x
DDR_multi_role_8;Dornier Do 635 Zwilling Pfeil;;;;;;;;;;;;;x
DDR_multi_role_9;Post-War Heavy Fighter;;;;;;;;;;;;;x
DDR_jet_mr_1;Heinkel He 162 Volksjäger;;;;;;;;;;;;;x
DDR_jet_mr_2;Messerschmitt Me 262 Schwalbe;;;;;;;;;;;;;x
DDR_jet_mr_3;Messerschmitt Me 262 Sturmvogel;;;;;;;;;;;;;x
DDR_jet_mr_4;Horten Ho 229;;;;;;;;;;;;;x
DDR_jet_mr_5;Mikoyan-Gurevich MiG-17 Fresco;;;;;;;;;;;;;x
DDR_interceptor_0;Arado Ar 65;;;;;;;;;;;;;x
DDR_interceptor_1;Heinkel He 112;;;;;;;;;;;;;x
DDR_interceptor_2;Heinkel He 100;;;;;;;;;;;;;x
DDR_interceptor_3;Messerschmitt Bf 109E Emil;;;;;;;;;;;;;x
DDR_interceptor_4;Messerschmitt Bf 109F Friedrich;;;;;;;;;;;;;x
DDR_interceptor_5;Focke-Wulf FW 190 Würger;;;;;;;;;;;;;x
DDR_interceptor_6;Blohm & Voss BV 155;;;;;;;;;;;;;x
DDR_interceptor_7;Focke-Wulf Ta 152;;;;;;;;;;;;;x
DDR_interceptor_8;Lavochkin La-9 Fritz;;;;;;;;;;;;;x
DDR_interceptor_9;Post-War Light Fighter;;;;;;;;;;;;;x
DDR_jet_int_1;Heinkel He 280;;;;;;;;;;;;;x
DDR_jet_int_2;Heinkel He 162 Salamander;;;;;;;;;;;;;x
DDR_jet_int_3;Focke-Wulf Ta 183 Huckebein;;;;;;;;;;;;;x
DDR_jet_int_4;Mikoyan-Gurevich MiG-15 Fagot;;;;;;;;;;;;;x
DDR_rocket_interceptor_1;Messerschmitt Me 163 Komet;;;;;;;;;;;;;x
DDR_strategic_bomber_1;Junkers Ju 89;;;;;;;;;;;;;x
DDR_strategic_bomber_2;Heinkel He 177 Greif;;;;;;;;;;;;;x
DDR_strategic_bomber_3;Heinkel He 277;;;;;;;;;;;;;x
DDR_strategic_bomber_4;Junkers Ju 488;;;;;;;;;;;;;x
DDR_strategic_bomber_5;Focke-Wulf Fw 191;;;;;;;;;;;;;x
DDR_strategic_bomber_6;Messerschmitt Me 264 Amerika;;;;;;;;;;;;;x
DDR_strategic_bomber_7;Focke-Wulf Ta 400;;;;;;;;;;;;;x
DDR_strategic_bomber_8;Heinkel He 274;;;;;;;;;;;;;x
DDR_strategic_bomber_9;Junkers EF 132;;;;;;;;;;;;;x
DDR_strategic_bomber_11;Focke-Wulf Fw 187 Falke / Junkers Ju 89;;;;;;;;;;;;;x
DDR_strategic_bomber_12;Arado Ar 240 / Heinkel He 177 Greif;;;;;;;;;;;;;x
DDR_strategic_bomber_13;Messerschmitt Bf 110 D / Heinkel He 277;;;;;;;;;;;;;x
DDR_strategic_bomber_14;Focke-Wulf Ta 154 Moskito / Junkers Ju 488;;;;;;;;;;;;;x
DDR_strategic_bomber_15;Focke-Wulf Ta 154 Moskito / Focke-Wulf Fw 191;;;;;;;;;;;;;x
DDR_strategic_bomber_16;Messerschmitt Me 329 / Messerschmitt Me 264 Amerika;;;;;;;;;;;;;x
DDR_strategic_bomber_17;Messerschmitt Me 329 / Focke-Wulf Ta 400;;;;;;;;;;;;;x
DDR_strategic_bomber_18;Messerschmitt Me 329 / Heinkel He 274;;;;;;;;;;;;;x
DDR_strategic_bomber_19;Me 262 Schwalbe / Junkers EF 132;;;;;;;;;;;;;x
DDR_tactical_bomber_0;Dornier Do 11;;;;;;;;;;;;;x
DDR_tactical_bomber_1;Junkers Ju 86;;;;;;;;;;;;;x
DDR_tactical_bomber_2;Heinkel He 111;;;;;;;;;;;;;x
DDR_tactical_bomber_3;Dornier Do 17 Fliegender Bleistift;;;;;;;;;;;;;x
DDR_tactical_bomber_4;Junkers Ju 88;;;;;;;;;;;;;x
DDR_tactical_bomber_5;Dornier Do 217 Fliegender Bleistift;;;;;;;;;;;;;x
DDR_tactical_bomber_6;Junkers Ju 188;;;;;;;;;;;;;x
DDR_tactical_bomber_7;Junkers Ju 388 Störtebeker;;;;;;;;;;;;;x
DDR_tactical_bomber_8;Post-War Medium Bomber;;;;;;;;;;;;;x
DDR_tactical_bomber_10;Arado Ar 65 / Dornier Do 11;;;;;;;;;;;;;x
DDR_tactical_bomber_11;Focke-Wulf Fw 187 Falke / Junkers Ju 86;;;;;;;;;;;;;x
DDR_tactical_bomber_12;Focke-Wulf Fw 187 Falke / Heinkel He 111;;;;;;;;;;;;;x
DDR_tactical_bomber_13;Focke-Wulf Fw 187 Falke / Dornier Do 17 Fliegender Bleistift;;;;;;;;;;;;;x
DDR_tactical_bomber_14;Arado Ar 240 / Junkers Ju 88;;;;;;;;;;;;;x
DDR_tactical_bomber_15;Messerschmitt Bf 110 D / Dornier Do 217 Fliegender Bleistift;;;;;;;;;;;;;x
DDR_tactical_bomber_16;Focke-Wulf Ta 154 Moskito / Junkers Ju 188;;;;;;;;;;;;;x
DDR_tactical_bomber_17;Messerschmitt Me 329 / Junkers Ju 388 Störtebeker;;;;;;;;;;;;;x
DDR_tactical_bomber_18;Escorted Post-War Medium Bomber;;;;;;;;;;;;;x
DDR_jet_bomber_1;Arado Ar 234 Blitz;;;;;;;;;;;;;x
DDR_jet_bomber_2;Junkers Ju 287;;;;;;;;;;;;;x
DDR_jet_bomber_3;Heinkel He 343;;;;;;;;;;;;;x
DDR_jet_bomber_4;Ilyushin Il-28 Beagle;;;;;;;;;;;;;x
DDR_naval_bomber_0;Heinkel He 59;;;;;;;;;;;;;x
DDR_naval_bomber_1;Dornier Do 24;;;;;;;;;;;;;x
DDR_naval_bomber_2;Heinkel He 115;;;;;;;;;;;;;x
DDR_naval_bomber_3;Focke-Wulf Fw 200 Condor;;;;;;;;;;;;;x
DDR_naval_bomber_4;Blohm & Voss BV 222 Wiking;;;;;;;;;;;;;x
DDR_naval_bomber_5;Junkers Ju 290;;;;;;;;;;;;;x
DDR_naval_bomber_6;Junkers Ju 390;;;;;;;;;;;;;x
DDR_naval_bomber_7;Messerschmitt Me 261 Adolfine;;;;;;;;;;;;;x
DDR_naval_bomber_8;Arado Ar 234 Blitz;;;;;;;;;;;;;x
DDR_naval_bomber_10;Arado Ar 65 / Heinkel He 59;;;;;;;;;;;;;x
DDR_naval_bomber_11;Focke-Wulf Fw 187 Falke / Dornier Do 24;;;;;;;;;;;;;x
DDR_naval_bomber_12;Arado Ar 240 / Heinkel He 115;;;;;;;;;;;;;x
DDR_naval_bomber_13;Arado Ar 240 / Focke-Wulf Fw 200 Condor;;;;;;;;;;;;;x
DDR_naval_bomber_14;Messerschmitt Bf 110 D / Blohm & Voss BV 222 Wiking;;;;;;;;;;;;;x
DDR_naval_bomber_15;Focke-Wulf Ta 154 Moskito / Junkers Ju 290;;;;;;;;;;;;;x
DDR_naval_bomber_16;Focke-Wulf Ta 154 Moskito / Junkers Ju 390;;;;;;;;;;;;;x
DDR_naval_bomber_17;Messerschmitt Me 329 / Messerschmitt Me 261 Adolfine;;;;;;;;;;;;;x
DDR_naval_bomber_18;Me 262 Schwalbe / Arado Ar 234 Blitz;;;;;;;;;;;;;x
DDR_cas_0;Heinkel He 45;;;;;;;;;;;;;x
DDR_cas_1;Henschel Hs 123;;;;;;;;;;;;;x
DDR_cas_2;Junkers Ju 87 Stuka;;;;;;;;;;;;;x
DDR_cas_3;Dornier Do 215;;;;;;;;;;;;;x
DDR_cas_4;Blohm & Voss BV 141;;;;;;;;;;;;;x
DDR_cas_5;Focke-Wulf Fw 189 Uhu;;;;;;;;;;;;;x
DDR_cas_6;Henschel Hs 129 Panzerknacker;;;;;;;;;;;;;x
DDR_cas_7;Junkers Ju 187 Stuka II;;;;;;;;;;;;;x
DDR_cas_8;Blohm & Voss P.194;;;;;;;;;;;;;x
DDR_cas_9;Henschel Hs 132;;;;;;;;;;;;;x
DDR_transport_plane_1;Junkers Ju 52 Tante Ju;;;;;;;;;;;;;x
DDR_transport_plane_2;Junkers Ju 90;;;;;;;;;;;;;x
DDR_transport_plane_3;Arado Ar 232 Tausendfüssler;;;;;;;;;;;;;x
DDR_transport_plane_4;Messerschmitt Me 323 Gigant;;;;;;;;;;;;;x
DDR_transport_plane_5;Junkers Ju 352 Herkules;;;;;;;;;;;;;x
DDR_transport_plane_6;Messerschmitt Me P.08.01;;;;;;;;;;;;;x
DDR_transport_plane_11;Focke-Wulf Fw 187 Falke / Junkers Ju 52 Tante Ju;;;;;;;;;;;;;x
DDR_transport_plane_12;Arado Ar 240 / Junkers Ju 90;;;;;;;;;;;;;x
DDR_transport_plane_13;Messerschmitt Bf 110 D / Arado Ar 232 Tausendfüssler;;;;;;;;;;;;;x
DDR_transport_plane_14;Focke-Wulf Ta 154 Moskito / Messerschmitt Me 323D Gigant;;;;;;;;;;;;;x
